1차_분류전체,2차_분류전체,기업명,1차_업종,2차_업종,규모,근로자수,소재지,관심기업,데이터 추출일
재무건전성,경영혁신형 중소기업(메인비즈),(주)클릭,도매 및 소매업,도매 및 상품 중개업,중소기업,10.0,충북 음성군,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 지리페,도매 및 소매업,도매 및 상품 중개업,,,서울 광진구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 소백산한우프라자,도매 및 소매업,도매 및 상품 중개업,중소기업,8.0,대구 북구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),해성에스티(주),도매 및 소매업,도매 및 상품 중개업,,,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),승진이엠씨 주식회사,도매 및 소매업,도매 및 상품 중개업,,,경남 김해시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 네이처가든,도매 및 소매업,도매 및 상품 중개업,중소기업,,서울 동대문구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),제이큐브데이터(주),도매 및 소매업,도매 및 상품 중개업,중소기업,58.0,서울 서초구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)대양약품,도매 및 소매업,도매 및 상품 중개업,중소기업,15.0,,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),활안약품주식회사,도매 및 소매업,도매 및 상품 중개업,중소기업,12.0,서울 동대문구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 진선팜,도매 및 소매업,도매 및 상품 중개업,중소기업,19.0,충북 청주시 청원구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)명인일렉트로닉스,도매 및 소매업,도매 및 상품 중개업,중소기업,22.0,서울 용산구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 상우측기,도매 및 소매업,도매 및 상품 중개업,,,경기 남양주시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)비엘에스,도매 및 소매업,도매 및 상품 중개업,중소기업,37.0,서울 성동구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),성도교역,도매 및 소매업,도매 및 상품 중개업,,,서울 서대문구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 에듀에이드,도매 및 소매업,도매 및 상품 중개업,중소기업,13.0,대전 서구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),우성종합유통,도매 및 소매업,도매 및 상품 중개업,중소기업,12.0,제주 서귀포시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)제엠디케미칼,도매 및 소매업,도매 및 상품 중개업,중소기업,15.0,인천 연수구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 에쎄르,도매 및 소매업,도매 및 상품 중개업,,,경기 김포시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)경진코퍼레이션,도매 및 소매업,도매 및 상품 중개업,중소기업,13.0,서울 구로구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)선덜랜드코리아,도매 및 소매업,도매 및 상품 중개업,중소기업,24.0,경기 성남시 분당구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),평창하이그로스 주식회사,도매 및 소매업,도매 및 상품 중개업,중소기업,27.0,서울 서초구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),삼성네오정보(주),도매 및 소매업,도매 및 상품 중개업,중소기업,74.0,서울 용산구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 한라축산,도매 및 소매업,도매 및 상품 중개업,중소기업,18.0,제주 제주시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)에스앤엘컴,도매 및 소매업,도매 및 상품 중개업,중소기업,12.0,서울 용산구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),삼성특수유,도매 및 소매업,도매 및 상품 중개업,중소기업,0.0,경북 경산시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 딕트,도매 및 소매업,도매 및 상품 중개업,중소기업,11.0,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),나이스페이퍼(유),도매 및 소매업,도매 및 상품 중개업,,,서울 종로구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 녹색약품,도매 및 소매업,도매 및 상품 중개업,중소기업,20.0,서울 영등포구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 제이케이인터내셔널,도매 및 소매업,도매 및 상품 중개업,중소기업,34.0,서울 동대문구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)동성메디칼,도매 및 소매업,도매 및 상품 중개업,중소기업,8.0,대전 중구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)아이티솔루션,도매 및 소매업,도매 및 상품 중개업,중소기업,,서울 영등포구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)도담아이,도매 및 소매업,도매 및 상품 중개업,중소기업,7.0,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 카멜인터내셔널,도매 및 소매업,도매 및 상품 중개업,중소기업,36.0,서울 금천구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 에이치케이세미텍,도매 및 소매업,도매 및 상품 중개업,,,경기 안양시 동안구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),빛가람정보(주),도매 및 소매업,도매 및 상품 중개업,중소기업,36.0,,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)케이엔정보기술,도매 및 소매업,도매 및 상품 중개업,,,경북 김천시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)엘빅스,도매 및 소매업,도매 및 상품 중개업,중소기업,,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 에스디에프인터내셔널,도매 및 소매업,도매 및 상품 중개업,,,서울 서초구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)탑코글로벌,도매 및 소매업,도매 및 상품 중개업,중견기업,9.0,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)유정메디텍,도매 및 소매업,도매 및 상품 중개업,중소기업,49.0,서울 중구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)툴렉스,도매 및 소매업,도매 및 상품 중개업,중소기업,5.0,경기 안양시 동안구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 준성폴리머,도매 및 소매업,도매 및 상품 중개업,중소기업,10.0,서울 마포구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)영진종합전기,도매 및 소매업,도매 및 상품 중개업,,,부산 사하구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 미래바이오텍,도매 및 소매업,도매 및 상품 중개업,중소기업,8.0,경기 포천시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),어업회사법인 금강씨푸드 주식회사,도매 및 소매업,도매 및 상품 중개업,,,,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)부경메디칼,도매 및 소매업,도매 및 상품 중개업,중소기업,14.0,부산 부산진구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)라이노정보기술,도매 및 소매업,도매 및 상품 중개업,중소기업,31.0,경남 김해시,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)에셈컴퍼니,도매 및 소매업,도매 및 상품 중개업,중소기업,40.0,서울 송파구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)정산,도매 및 소매업,도매 및 상품 중개업,,,울산 남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)비투엘메디칼,도매 및 소매업,도매 및 상품 중개업,중소기업,9.0,대전 서구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 로리스토어,도매 및 소매업,도매 및 상품 중개업,중소기업,12.0,서울 강서구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 청정에프엘에스,도매 및 소매업,도매 및 상품 중개업,,,대전 동구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 남선푸드,도매 및 소매업,도매 및 상품 중개업,,,충북 음성군,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)백년가게국제의료기,도매 및 소매업,도매 및 상품 중개업,,,대구 달서구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)포쉐프,도매 및 소매업,도매 및 상품 중개업,,,부산 기장군,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),아세코코리아 (주),도매 및 소매업,도매 및 상품 중개업,중소기업,26.0,서울 영등포구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),에스비기어 주식회사,도매 및 소매업,도매 및 상품 중개업,,,서울 강서구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),나이스솔루션뱅크,도매 및 소매업,도매 및 상품 중개업,,,서울 금천구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 마이푸드,도매 및 소매업,도매 및 상품 중개업,중소기업,24.0,부산 사하구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),(주)에디샵,도매 및 소매업,도매 및 상품 중개업,중소기업,13.0,서울 성북구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 본에스티스,도매 및 소매업,도매 및 상품 중개업,,,서울 강남구,0,2026-08-01 02:44:01
재무건전성,경영혁신형 중소기업(메인비즈),주식회사 영윈,도매 및 소매업,도매 및 상품 중개업,,,경북 안동시,0,2026-08-01 02:44:01
